OBJECTID,POINAME,POIALTNAME,MAPLABEL,POITYPE,POISTATUS,PUBLICDISPLAY,DATAACCESS,ACCESSNOTES,ORIGINATOR,UNITCODE,UNITNAME,UNITTYPE,GROUPCODE,GROUPNAME,REGIONCODE,CREATEDATE,EDITDATE,POINTTYPE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,GEOMETRYID,FEATUREID,FACLOCID,FACASSETID,IMLOCID,OBSERVABLE,ISEXTANT,OPENTOPUBLIC,ALTLANGNAME,ALTLANG,SEASONAL,SEASDESC,MAINTAINER,NOTES,StagingTable,x,y
21679,NA,NA,Brooklyn Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,neri,NA,NA,NA,NA,NER,1394064000000,1455235200000,Arbitrary point,Unknown,Unknown,NA,Unknown,n551,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Brooklyn Campground"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""neri"", ""nps:description"": ""Close, hard to see on doq""}",STAGING_NER_POIS_PLACES_20211104084304,-81.02787763943348,37.98408885360459
21686,NA,NA,Army Camp,Campground,NA,Public Map Display,Unrestricted,NA,NA,neri,NA,NA,NA,NA,NER,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n209,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Army Camp"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""neri""}",STAGING_NER_POIS_PLACES_20211104084304,-81.09231552721599,37.85884478150717
21688,NA,NA,Babcock State Park,Campground,NA,Public Map Display,Unrestricted,NA,NA,neri,NA,NA,NA,NA,NER,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n249,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Babcock State Park"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""neri""}",STAGING_NER_POIS_PLACES_20211104084304,-80.96682725695257,37.97420505488901
21690,NA,NA,Glade Creek Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,neri,NA,NA,NA,NA,NER,1450051200000,1450051200000,Arbitrary point,Unknown,Unknown,NA,Unknown,n4689584,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Glade Creek Campground"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""neri"", ""nps:source_system"": ""Places Submit""}",STAGING_NER_POIS_PLACES_20211104084304,-81.0133945525929,37.829438584527054
25035,Smoky Mountain Campground,,Smoky Mountain Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,CIRO,CIRO,NA,NA,NA,PWR,1465948800000,1465948800000,Center point,Digitized,2007 15-cm NPS orthoimagery,1183939200000,Unknown,{3532D29F-E735-4968-B4F0-D7F41F97B96B},{3532D29F-E735-4968-B4F0-D7F41F97B96B},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-113.65162173773439,42.0755442695563
25036,Deer Park,NA,Deer Park,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c93fadcc-239b-4388-a519-867ab0356ff3},{bbc0764a-58d3-473e-b5e1-bc7fe7e56141},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.26005771721503,47.948755227127094
25037,Staircase,NA,Staircase,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{85073af7-335f-4b50-9504-3cfcff4112b3},{0cd71024-04ed-4370-92db-dd3e6a3fd4ae},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.32965303050179,47.51536763166058
25038,Echo Bay Campground,NA,Echo Bay Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311103000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1380326400000,Unknown,{544D45A5-C31A-4E51-B368-4838F92D2D85},{544D45A5-C31A-4E51-B368-4838F92D2D85},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.43688614928465,36.30813199687071
25039,South Beach,NA,South Beach,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{3110b7af-8bc3-4655-93a4-94257bfe981f},{cc36b11e-1244-4b8d-9c46-c25388868187},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-124.36137266150678,47.56601800607518
25040,Fort Casey State Park,NA,Fort Casey State Park,Campground,NA,Public Map Display,Unrestricted,NA,NA,EBLA,EBLA,NA,NA,NA,PWR,1464912000000,1464912000000,Center point,Digitized,2014 7-cm Island County Orthoimagery,1398902400000,Unknown,{746850A9-247F-4EF7-B7D6-0C46F4881E44},{746850A9-247F-4EF7-B7D6-0C46F4881E44},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-122.67399451001262,48.15685546752144
25041,South Fork,NA,South Fork,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311103000,Vicinity Point,Unknown,Unknown,NA,Unknown,{E60D14F0-7032-4BE5-BAB9-504BC781F26B},{E60D14F0-7032-4BE5-BAB9-504BC781F26B},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.76545734034534,36.34997936030402
25042,Big Sycamore Canyon Hike Bike,Point Mugu SP - Sycamore Canyon (lower),Big Sycamore Canyon Hike Bike,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311103000,Center point,Unknown,Unknown,NA,Unknown,{45CC7B9A-7463-4B03-A649-98418CF3D2A7},{45CC7B9A-7463-4B03-A649-98418CF3D2A7},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-119.01509951096546,34.071913257465155
25043,Decker Canyon City Camp (closed),LA City Rec and Park,Decker Canyon City Camp (closed),Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311104000,Center point,Unknown,Unknown,NA,Unknown,{7609DFD2-7F9F-4032-A938-B393402A35B9},{7609DFD2-7F9F-4032-A938-B393402A35B9},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.89606904708984,34.06727105731102
25044,Katherine Landing Campground,NA,Katherine Landing Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311104000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1370390400000,Unknown,{BD9D7565-1D36-417B-9323-632D156D9445},{BD9D7565-1D36-417B-9323-632D156D9445},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.55676560173708,35.22317048369035
25045,Hoh Rain Forest,NA,Hoh Rain Forest,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c80e2d8f-306d-495f-9136-700be5f0da76},{926a0261-1d83-40f8-bdea-85c8d9875563},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.93552491716326,47.858347043698984
25049,Circle X Group,Santa Monica Mountains National Recreation Area - Circle X Ranch,Circle X Group,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311105000,Center point,Unknown,Unknown,NA,Unknown,{E8A80DE5-CB09-43FF-A6EC-DF116FA98144},{E8A80DE5-CB09-43FF-A6EC-DF116FA98144},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.9368307107855,34.108159753092934
25051,Boulder Beach Campground,NA,Boulder Beach Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311105000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1376092800000,Unknown,{AC4E7A09-B6C6-49B4-B66D-F75C62664E1A},{AC4E7A09-B6C6-49B4-B66D-F75C62664E1A},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.80190484529766,36.0369450406119
25053,Heart O The Hills,NA,Heart O The Hills,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{7f87d874-80e6-4298-b788-dca6b20685c3},{22afd379-6294-4746-8ceb-35bb3749b19f},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.42995215665036,48.0362609115831
25055,"Fort Ebey State Park, Main Campground",NA,"Fort Ebey State Park, Main Campground",Campground,NA,Public Map Display,Unrestricted,NA,NA,EBLA,EBLA,NA,NA,NA,PWR,1464912000000,1464912000000,Vicinity point,Digitized,2014 7-cm Island County Orthoimagery,1398902400000,Unknown,{4C2C72C6-60B3-4996-B09C-AF09C8C2B49A},{4C2C72C6-60B3-4996-B09C-AF09C8C2B49A},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,Sites 1-50,STAGING_PWR_POIS_ALL_20211104104704,-122.75954256913855,48.21672944320301
25056,Musch Ranch Hike-In,Topanga SP,Musch Ranch Hike-In,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311105000,Center point,Unknown,Unknown,NA,Unknown,{F35B2140-D883-467E-90D8-63743F0149E6},{F35B2140-D883-467E-90D8-63743F0149E6},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.58386508096191,34.10300888459318
25058,La Jolla Canyon Group,Point Mugu SP - La Jolla Canyon (lower),La Jolla Canyon Group,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311106000,Center point,Unknown,Unknown,NA,Unknown,{6A3B7D5B-598D-4949-8A6D-340C52AD616B},{6A3B7D5B-598D-4949-8A6D-340C52AD616B},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-119.03516809060113,34.08557926275057
25059,Azalea,NA,Azalea,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311108000,Vicinity Point,Unknown,Unknown,NA,Unknown,{4064BDAD-C201-46B9-A887-F3B606572CA0},{4064BDAD-C201-46B9-A887-F3B606572CA0},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.96776421980337,36.741329258207884
25060,Fairholm,NA,Fairholm,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{3d5d839f-949c-40f4-83a9-6e878cfafdfb},{734809fd-4946-48dc-94b6-567aec9b7545},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.91812315433958,48.070074535557865
25062,Sunset,NA,Sunset,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311108000,Vicinity Point,Unknown,Unknown,NA,Unknown,{900DCBDC-2B3E-4D87-BFC8-5B8302A7EA11},{900DCBDC-2B3E-4D87-BFC8-5B8302A7EA11},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.96516773303915,36.73736334251322
25063,Canyon View,NA,Canyon View,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311109000,Vicinity Point,Unknown,Unknown,NA,Unknown,{99026C89-D01D-40D6-8261-F77A535E9D62},{99026C89-D01D-40D6-8261-F77A535E9D62},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.66543679638608,36.787187820366626
25064,Malibu Creek Family,Malibu Creek SP,Malibu Creek Family,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311109000,Center point,Unknown,Unknown,NA,Unknown,{8172FEF1-8225-420E-8843-5C4F484125F9},{8172FEF1-8225-420E-8843-5C4F484125F9},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.71334580093799,34.09422950962801
25065,Las Vegas Bay Campground,NA,Las Vegas Bay Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311109000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1375228800000,Unknown,{C7A6FB8B-7D51-4FD4-A178-BE8A5D054E2C},{C7A6FB8B-7D51-4FD4-A178-BE8A5D054E2C},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.8725578943031,36.127839291370265
25067,Leo Carrillo Group Walk-In,Leo Carrillo SP,Leo Carrillo Group Walk-In,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311109000,Center point,Unknown,Unknown,NA,Unknown,{15E00D4F-8A57-49CE-AAC4-C7A5E6AC5967},{15E00D4F-8A57-49CE-AAC4-C7A5E6AC5967},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.93514739464172,34.056143296750236
25068,Crystal Springs,NA,Crystal Springs,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311109000,Vicinity Point,Unknown,Unknown,NA,Unknown,{804B0049-BC85-4F3B-84B1-CD83D846117A},{804B0049-BC85-4F3B-84B1-CD83D846117A},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.96294557652931,36.74532264892122
25069,Willow Beach Campground,NA,Willow Beach Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311109000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1370390400000,Unknown,{67DFFDDD-91FA-4411-8EA9-43A38769B117},{67DFFDDD-91FA-4411-8EA9-43A38769B117},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.6521516295474,35.87335807746223
25070,Dorst Creek,NA,Dorst Creek,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311109000,Vicinity Point,Unknown,Unknown,NA,Unknown,{EA929C85-32E5-4B62-AF50-F6D21FB52FA6},{EA929C85-32E5-4B62-AF50-F6D21FB52FA6},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.8084901275841,36.63616611975448
25073,Thornhill Broome Family,Point Mugu SP - La Jolla Canyon (beach),Thornhill Broome Family,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311110000,Center point,Unknown,Unknown,NA,Unknown,{341CA4F1-F08D-4294-BB8A-CD56AFF07EDF},{341CA4F1-F08D-4294-BB8A-CD56AFF07EDF},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-119.03634513040083,34.083226808152176
25074,Thornehill Broome Beach Campground,Point Mugu State Park,Thornehill Broome Beach Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311110000,Center point,Unknown,Unknown,NA,Unknown,{F73C58BB-75B1-42A0-85D5-EE74B807F6CB},{F73C58BB-75B1-42A0-85D5-EE74B807F6CB},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-119.0322943346485,34.08128820883502
25075,Graves Creek,NA,Graves Creek,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{fb287c4a-9e96-47d5-930b-e4d66d823260},{e17873f5-2637-4fe6-8302-807b222c305c},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.57678036241322,47.57382560938004
25076,Kalaloch,NA,Kalaloch,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{1e4efdc0-2ea5-4cec-8987-c21dcb2b0616},{c7667523-c4bb-436c-b4f1-f3830c8a2180},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-124.37505891980595,47.61269996879338
25078,North Fork,NA,North Fork,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{0cbbb165-7323-4919-a30f-f0ed928510cf},{be471898-6af6-4c77-9e42-efcd314935dd},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.65078820469807,47.56984655167645
25079,Mora,NA,Mora,Campground,NA,Public Map Display,Unrestricted,NA,NA,OLYM,OLYM,NA,NA,NA,PWR,1442188800000,1442188800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{03bb8b88-c33d-477e-86cb-472373b57651},{3eb8f405-52f5-441f-92e7-4a50d33a777f},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-124.60592206666661,47.91685563145285
25080,Big Sycamore Canyon,Point Mugu SP - Sycamore Canyon (lower),Big Sycamore Canyon,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311111000,Center point,Unknown,Unknown,NA,Unknown,{264CE9AA-8863-43A3-89B9-016D7611EC79},{264CE9AA-8863-43A3-89B9-016D7611EC79},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-119.01511078697314,34.073601644612324
25081,Cottonwood Cove Upper Campground,NA,Cottonwood Cove Upper Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311111000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1376179200000,Unknown,{CC745C15-064E-4062-A186-8B7FA569DFCE},{CC745C15-064E-4062-A186-8B7FA569DFCE},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.6960152433507,35.48757426834027
25082,Moraine,NA,Moraine,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311111000,Vicinity Point,Unknown,Unknown,NA,Unknown,{05DF9684-3036-4140-96C2-1A0E8D7F0B97},{05DF9684-3036-4140-96C2-1A0E8D7F0B97},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.66104429240158,36.78521114502354
25085,Sheep Creek,NA,Sheep Creek,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311112000,Vicinity Point,Unknown,Unknown,NA,Unknown,{75149F3E-E2A7-4561-8D0A-33FD7431E576},{75149F3E-E2A7-4561-8D0A-33FD7431E576},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.680584176678,36.792131944725895
25086,Cottonwood Cove Lower Campground,NA,Cottonwood Cove Lower Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311112000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1376179200000,Unknown,{0BD5BCC7-0A00-47A6-AD23-3F98402F394E},{0BD5BCC7-0A00-47A6-AD23-3F98402F394E},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.68876099042177,35.494875066300835
25087,Buckeye Flat,NA,Buckeye Flat,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311114000,Vicinity Point,Unknown,Unknown,NA,Unknown,{EDD60D26-834E-47C0-9EE3-8F3B01107C06},{EDD60D26-834E-47C0-9EE3-8F3B01107C06},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.76409399241902,36.52242793947471
25088,Atwell Mill,NA,Atwell Mill,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311114000,Vicinity Point,Unknown,Unknown,NA,Unknown,{CCD1DDF8-0FC8-4696-AAA9-6DB31A0A232C},{CCD1DDF8-0FC8-4696-AAA9-6DB31A0A232C},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.66965970925531,36.464663032226156
25089,Potwisha,NA,Potwisha,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311115000,Vicinity Point,Unknown,Unknown,NA,Unknown,{319D20D8-ADA3-4DEF-8F28-91DDCB4BE459},{319D20D8-ADA3-4DEF-8F28-91DDCB4BE459},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.80082285837454,36.51650275644886
25090,Danielson Group Multi-Use Area,Point Mugu SP - Sycamore Canyon (upper),Danielson Group Multi-Use Area,Campground,NA,Public Map Display,Unrestricted,NA,NA,SAMO,SAMO,NA,NA,NA,PWR,NA,1493311115000,Center point,Unknown,Unknown,NA,Unknown,{17858D55-0C57-4F26-BDD1-612003CCFD4C},{17858D55-0C57-4F26-BDD1-612003CCFD4C},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.99361682236895,34.125191161664986
25091,Cave Creek Campground,NA,Cave Creek Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,ORCA,ORCA,NA,NA,NA,PWR,1450742400000,1493311115000,Center point,Heads Up Digitized,PWR Roads 2015,NA,Unknown,{45B3E8D6-3132-4527-B8BD-1271E5A30C24},{45B3E8D6-3132-4527-B8BD-1271E5A30C24},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-123.43168568782818,42.114279919875344
25092,"Fort Ebey State Park, Main Campground",NA,"Fort Ebey State Park, Main Campground",Campground,NA,Public Map Display,Unrestricted,NA,NA,EBLA,EBLA,NA,NA,NA,PWR,1464912000000,1464912000000,Vicinity point,Digitized,2014 7-cm Island County Orthoimagery,1398902400000,Unknown,{6EA291A1-DC98-44CF-AC3B-4E3F747FDA8F},{6EA291A1-DC98-44CF-AC3B-4E3F747FDA8F},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,"Sites 51-53, Walk-in camping",STAGING_PWR_POIS_ALL_20211104104704,-122.7618807447272,48.21890375768032
25093,Sentinel,NA,Sentinel,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311115000,Vicinity Point,Unknown,Unknown,NA,Unknown,{26A5222D-7560-4FB4-9BD1-3106C5F5F132},{26A5222D-7560-4FB4-9BD1-3106C5F5F132},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.67202367786155,36.790322605496556
25094,Callville Bay Campground,NA,Callville Bay Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311115000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1375228800000,Unknown,{F0184DED-1349-458E-A880-4D38BF6B5E54},{F0184DED-1349-458E-A880-4D38BF6B5E54},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.72860040949075,36.13780355014052
25095,Temple Bar Campground,NA,Temple Bar Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,LAKE,LAKE,NA,NA,NA,PWR,1444176000000,1493311115000,Derived point,Digitized,"NAIP; LAKE_FACILITY_Recreation_pt",1370390400000,Unknown,{CB4B9FDF-7705-46AC-B3D3-AA96386CAC98},{CB4B9FDF-7705-46AC-B3D3-AA96386CAC98},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-114.32484060315494,36.03031297210572
25096,Cold Springs,NA,Cold Springs,Campground,NA,Public Map Display,Unrestricted,NA,NA,SEKI,SEKI,NA,SEKI,NA,PWR,NA,1493311115000,Vicinity Point,Unknown,Unknown,NA,Unknown,{19C81FE8-7DB4-4787-84C5-3B0EB0F206F7},{19C81FE8-7DB4-4787-84C5-3B0EB0F206F7},NA,NA,NA,Unknown,True,Unknown,NA,NA,Unknown,NA,Unknown,NA,STAGING_PWR_POIS_ALL_20211104104704,-118.61239816234882,36.451296874144475
